SID,SCHID,GENDER,Y1S3_1,Y1S3_2,Y1S3_3,Y1S3_4,Y1S3_5,Y1S3_6,Y1S3_7,Y1S3_8,Y1S3_9,Y1S3_10,Y1S3_11,Y1S3_12,Y1S3_13,Y1S3_14,Y1S3_15,Y1S3_16,Y1S3_17,Y1S3_18,Y1S3_19,Y1S3_20,Y1S3_21,Y1S3_22,Y1S3_23,Y1S3_24,Y1S3_25,Y1S3_26,Y1S3_27,Y1S3_28,Y1S3_29,Y1S3_30,Y1L3_1,Y1L3_2,Y1L3_3,Y1L3_4,Y1L4_11,Y1L4_12,Y1L4_13,Y1L4_14,Y1L4_15,Y1L4_6,Y1L4_7,Y1L4_8,Y1L4_9,Y1L4_10,Y1L4_1,Y1L4_2,Y1L4_3,Y1L4_4,Y1L4_5,Y1S5_1,Y1S5_2,Y1S5_3,Y1KOR_S,Y1ENG_S,Y1MAT_S,Y1KOR_V,Y1ENG_V,Y1MAT_V
5114,107,2,3,3,1,3,3,2,2,2,4,4,3,5,4,3,4,4,4,2,1,1,-1,2,2,2,2,2,1,2,3,1,2,2,2,2,3,3,3,2,2,1,1,1,1,1,2,2,2,1,2,3,1,2,49,25,20,253,218,179
5115,107,2,3,3,3,3,3,2,3,2,3,4,3,3,4,3,3,3,3,2,2,3,2,3,3,3,2,4,2,1,1,1,3,3,3,3,3,2,3,3,2,2,3,2,3,3,2,2,2,3,2,5,5,4,48,61,35,253,308,254
5116,107,2,5,4,4,4,4,5,3,2,3,3,3,3,2,3,3,3,2,1,1,1,1,1,1,3,3,3,5,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,2,3,3,2,3,2,3,5,5,5,51,28,25,260,233,218
5117,107,1,5,4,5,5,4,4,4,4,3,4,4,3,4,4,3,4,2,5,3,5,5,4,4,3,4,3,4,5,4,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,37,28,35,223,233,254
5118,107,1,5,4,4,5,5,3,4,2,5,5,5,5,4,5,4,5,4,5,3,3,4,3,2,2,2,2,3,3,2,3,3,3,2,3,3,2,2,2,2,3,2,3,3,2,2,2,2,2,2,3,4,3,55,73,50,273,329,286
5119,107,1,5,4,4,4,3,3,2,3,3,2,2,3,3,2,2,2,3,2,2,3,2,2,2,4,2,5,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,5,4,5,79,40,85,332,271,354
5120,107,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5121,107,1,5,5,5,4,4,4,3,3,5,5,5,5,5,5,5,5,4,4,3,2,4,3,3,3,3,3,4,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,5,3,47,37,40,246,264,266
5122,107,1,5,4,3,5,4,4,3,5,5,5,3,5,3,1,3,5,5,3,4,5,-1,3,2,1,2,1,1,1,2,3,3,3,2,3,2,3,2,2,2,2,3,3,3,2,2,2,3,2,2,3,4,4,34,25,10,213,218,169
5123,107,1,5,4,5,4,5,5,3,5,5,5,5,5,5,5,5,5,5,3,2,1,1,1,1,5,5,5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,4,4,5,5,5,50,43,60,260,277,303
5124,107,2,5,4,3,5,3,4,4,4,3,5,4,2,4,3,2,2,1,4,3,4,5,3,3,2,3,2,3,3,4,2,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,2,3,2,2,-1,28,30,-1,233,239
5125,108,1,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,4,3,3,3,4,3,2,5,23,22,40,157,195,266
5126,108,1,4,4,5,5,5,4,5,4,4,5,4,4,5,5,4,4,5,4,3,3,5,3,3,3,4,3,3,3,4,3,3,2,2,3,2,2,2,2,3,2,1,2,2,3,3,3,3,3,4,4,3,5,21,40,70,157,271,321
5127,108,1,5,5,5,5,5,4,4,4,3,3,3,3,5,5,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,4,3,3,4,2,3,3,3,4,4,3,3,3,2,3,5,5,5,39,73,80,223,329,341
5128,108,1,4,4,4,3,4,4,3,3,4,4,5,5,5,5,5,5,4,4,4,1,3,1,2,3,3,3,2,2,4,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,4,5,5,45,64,70,246,313,321
5129,108,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,24,76,80,157,334,341
5130,108,1,4,3,3,5,3,3,3,3,4,4,4,4,3,4,3,3,3,2,3,3,1,2,2,3,3,3,4,3,4,4,3,4,2,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,3,5,27,73,80,189,329,341
5131,108,1,2,3,4,4,3,5,4,4,5,3,4,4,5,4,5,5,5,4,5,4,3,3,4,5,5,4,5,3,4,5,3,4,4,4,3,2,3,2,2,4,4,3,3,2,3,3,3,3,4,4,4,3,35,52,80,213,294,341
5132,108,1,3,4,3,3,2,3,3,3,3,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,1,2,3,3,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,45,52,45,246,294,276
5133,108,1,4,4,4,4,4,4,4,3,3,5,5,4,5,5,5,5,4,4,3,2,3,3,2,2,3,3,3,3,3,3,4,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,39,55,70,231,299,321
5134,108,1,5,4,4,4,4,3,4,3,5,5,5,5,5,5,4,4,4,3,5,3,4,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,2,3,2,4,5,4,5,49,49,65,253,288,312
5135,108,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,3,4,3,3,3,4,3,4,3,3,3,2,3,4,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,48,70,60,253,323,303
5136,108,1,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,3,5,5,5,5,5,5,5,5,5,5,5,1,4,3,3,3,3,4,2,2,2,2,2,4,3,3,2,3,4,3,4,4,3,5,5,5,58,73,75,273,329,330
5137,108,1,2,3,1,1,2,2,3,1,5,4,5,5,5,5,2,4,5,5,3,5,5,1,1,1,1,1,1,1,5,5,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,30,34,30,202,255,239
5138,108,1,5,5,5,5,4,5,3,2,5,5,5,5,5,5,5,5,5,3,5,5,5,5,3,4,4,4,4,4,4,4,3,2,3,3,3,3,4,4,4,2,2,3,3,2,2,2,3,2,3,4,4,3,38,49,40,231,288,266
5139,108,1,4,4,4,4,4,3,3,3,4,5,5,5,5,5,5,4,2,2,3,3,2,3,-1,2,3,3,3,5,4,4,3,3,3,3,2,2,3,3,3,2,3,3,3,3,2,2,2,2,2,4,4,5,42,58,50,239,304,286
5140,108,1,5,5,5,5,5,3,5,4,2,3,2,3,3,2,3,4,2,3,4,3,5,3,3,3,2,2,3,2,2,4,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,20,64,20,157,313,179
5141,108,1,2,2,2,2,3,3,2,3,3,5,5,5,4,4,5,5,5,4,4,4,3,3,2,3,3,3,3,5,2,3,3,2,2,3,3,3,4,2,3,2,2,3,2,2,3,3,3,2,3,5,3,4,52,64,60,260,313,303
5142,108,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,2,3,49,25,25,253,218,218
5143,108,1,3,3,3,3,2,5,3,5,4,5,4,4,5,5,5,5,4,3,3,3,4,2,3,3,5,5,5,3,4,4,3,4,4,4,4,4,3,3,4,3,3,3,3,3,4,4,4,3,4,5,5,5,94,67,90,418,318,372
5144,108,1,4,3,4,5,4,4,3,4,5,3,4,4,5,4,4,5,4,3,2,2,3,2,3,3,3,2,2,4,3,3,2,3,2,4,4,3,4,-1,4,2,1,1,2,3,1,2,3,4,3,5,4,4,52,31,35,260,246,254
5145,108,1,5,4,4,5,5,5,4,4,4,5,3,3,4,4,4,4,3,4,4,4,4,3,3,4,3,3,5,3,3,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,3,3,2,2,3,3,4,4,88,94,65,370,381,312
5146,108,1,4,4,4,4,4,3,3,3,4,4,4,4,3,4,4,4,4,3,3,3,3,4,3,3,3,4,4,4,5,4,3,3,3,2,2,2,2,3,2,2,2,3,3,2,2,3,2,3,2,5,5,5,30,46,40,202,283,266
5147,108,1,5,4,4,4,3,4,4,4,3,3,3,2,3,3,2,2,1,5,4,4,4,4,4,3,3,3,3,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,5,5,79,97,80,332,400,341
5148,108,1,3,3,3,4,3,3,3,3,4,4,4,4,3,3,4,4,4,3,4,3,3,3,3,3,4,3,3,3,3,4,3,3,2,3,2,2,3,2,2,3,2,3,4,2,3,3,3,4,3,4,5,5,88,97,85,370,400,354
5149,108,2,4,4,3,5,5,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,3,4,3,3,3,2,3,3,3,3,3,3,2,2,2,2,3,2,3,3,4,3,64,40,50,293,271,286
5150,108,2,5,4,4,5,5,4,5,3,5,5,5,5,5,5,4,5,3,2,1,1,3,2,2,2,3,3,4,2,4,3,4,4,3,4,3,3,2,2,2,2,2,2,2,1,3,3,3,2,2,5,5,5,60,73,65,279,329,312
5151,108,2,4,4,3,4,3,4,3,3,4,4,5,4,5,5,5,5,-1,3,3,3,1,2,2,2,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,4,3,2,67,61,80,299,308,341
5152,108,2,3,3,2,3,3,2,3,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,3,3,2,2,2,2,3,3,2,1,1,1,1,1,2,2,3,2,2,4,2,3,82,46,55,343,283,295
5153,108,2,3,3,3,3,3,4,3,4,5,5,5,5,5,5,5,5,5,5,4,3,5,3,3,3,3,3,4,5,4,4,3,4,3,3,4,4,4,4,4,3,3,3,3,4,3,3,3,2,2,5,5,5,79,82,85,332,346,354
5154,108,2,4,4,3,5,3,3,3,3,4,3,4,3,4,4,4,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,4,3,64,70,60,293,323,303
5155,108,2,5,5,5,5,5,4,5,4,4,3,4,4,5,4,2,2,3,3,2,2,3,2,2,5,2,4,4,3,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,2,3,3,3,5,1,3,22,31,55,157,246,295
5156,108,2,3,4,4,4,3,4,3,4,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,3,4,3,3,2,3,2,3,3,3,3,3,2,4,4,4,3,3,2,2,2,2,2,5,5,4,76,76,85,323,334,354
5157,108,2,4,4,4,4,3,3,3,2,5,4,4,5,5,5,3,4,2,2,2,2,2,2,2,3,3,4,5,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,5,79,88,100,332,360,519
5158,108,2,3,2,3,3,3,3,2,4,4,5,4,3,5,3,3,3,2,3,2,2,4,3,2,3,3,2,4,2,3,4,4,3,3,4,2,2,3,3,3,2,2,2,2,2,3,2,2,3,3,5,3,5,80,67,70,332,318,321
5159,108,2,2,2,1,3,3,3,3,4,4,4,3,3,4,4,4,4,5,3,4,3,1,2,2,3,4,3,4,3,4,4,4,4,3,3,3,2,3,3,2,2,2,2,2,2,3,2,3,2,2,4,3,3,88,28,85,370,233,354
5160,108,2,3,3,2,3,3,2,2,2,4,4,3,3,3,4,2,2,2,1,2,1,1,1,1,4,3,4,5,5,3,4,2,3,3,3,3,2,3,3,3,2,1,2,2,2,2,2,2,2,2,5,4,4,76,91,75,323,369,330
5161,108,2,5,4,4,5,4,5,5,4,4,4,5,5,5,5,5,5,3,4,5,4,4,4,4,4,4,4,4,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,76,79,75,323,340,330
5162,108,2,5,3,3,4,2,3,2,3,2,2,3,3,3,5,3,3,3,2,3,2,3,3,2,2,3,2,3,2,3,4,3,3,3,3,3,4,4,4,3,1,1,2,1,2,2,1,2,1,2,3,1,2,64,52,75,293,294,330
5163,108,2,4,3,3,4,3,2,3,2,3,3,4,4,4,3,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,2,2,2,3,2,3,3,2,2,3,5,5,5,77,76,65,323,334,312
5164,108,2,4,3,3,4,3,3,3,2,5,5,5,5,4,5,5,5,5,3,4,3,3,3,3,3,4,3,4,3,4,4,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,2,3,5,5,5,83,76,90,343,334,372
5165,108,2,4,3,3,4,3,3,3,2,5,4,5,5,5,5,5,5,5,4,2,2,3,2,2,4,5,2,2,3,4,5,2,3,2,3,2,2,3,2,2,3,2,3,3,2,3,3,3,3,2,5,2,4,82,94,85,343,381,354
5166,108,2,4,3,3,3,3,2,3,1,5,5,5,5,5,5,5,5,5,1,3,3,1,2,2,2,4,4,3,1,4,4,3,3,2,3,3,3,2,3,3,2,2,1,1,2,3,3,2,3,3,4,3,4,91,82,65,390,346,312
5167,108,2,3,3,3,4,4,-1,3,3,5,5,5,5,5,5,5,5,4,3,3,3,1,3,1,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,5,4,4,91,70,70,390,323,321
5168,108,2,4,4,4,-1,4,3,5,3,5,5,5,5,5,5,5,5,5,4,3,3,5,3,3,3,3,3,5,3,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,5,4,5,70,70,90,307,323,372
5169,108,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,4,4,4,4,4,4,3,3,3,2,3,1,1,1,1,1,5,3,1,51,40,35,260,271,254
5170,108,2,5,3,5,4,4,4,3,5,5,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,2,2,4,2,2,2,2,2,3,2,2,2,3,5,5,5,82,79,70,343,340,321
5171,108,2,2,3,3,2,1,3,1,1,3,3,4,5,4,4,3,2,3,5,5,3,4,3,3,5,1,2,4,5,3,3,3,3,2,3,4,4,4,3,3,3,2,3,2,3,4,4,3,2,3,5,3,3,79,82,70,332,346,321
5172,108,2,4,3,4,4,4,3,3,4,5,5,5,5,4,4,3,4,5,2,3,2,1,3,3,4,4,5,5,4,5,3,3,4,3,4,4,4,4,4,4,3,4,3,4,4,3,3,4,3,3,5,5,5,76,97,80,323,400,341
5173,108,2,5,5,4,5,5,4,4,4,5,5,5,5,5,5,5,5,4,3,3,3,3,4,3,2,5,2,3,3,5,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,4,5,3,70,85,50,307,352,286
5174,108,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,5,5,5,71,85,60,307,352,303
5175,109,2,5,4,4,5,4,4,4,3,4,5,5,4,3,4,3,3,3,4,3,2,2,3,2,3,3,3,4,3,3,4,2,3,2,3,2,2,3,3,3,3,3,3,3,2,2,3,2,2,3,5,4,3,77,88,60,323,360,303
5176,109,2,3,4,3,4,4,1,3,1,5,5,4,4,4,4,4,4,4,2,3,3,2,2,2,3,3,4,3,3,3,3,3,2,2,3,3,3,3,2,3,3,2,3,2,3,3,2,2,2,2,4,3,3,59,40,25,279,271,218
5177,109,2,4,4,3,4,4,2,3,1,4,3,4,3,3,4,2,3,2,2,2,2,2,2,1,3,3,3,3,1,4,3,2,3,2,3,3,3,3,3,2,2,2,3,3,2,2,1,2,2,2,4,4,3,94,94,55,418,381,295
5178,109,2,5,4,5,5,4,5,3,4,4,5,5,5,5,5,5,5,4,3,5,2,3,3,3,4,4,3,3,2,3,3,3,3,3,4,3,3,3,2,2,2,2,3,2,2,3,3,3,2,3,4,4,5,79,76,70,332,334,321
5179,109,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,2,3,2,3,2,2,3,3,2,3,2,3,3,3,3,3,4,2,2,3,2,2,2,2,3,3,2,2,2,3,2,2,5,5,5,88,79,75,370,340,330
5180,109,2,5,4,4,4,4,4,4,3,5,5,5,5,5,5,5,5,4,4,2,1,3,2,1,3,2,2,3,2,3,3,4,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,2,2,4,1,4,79,49,80,332,288,341
5181,109,2,4,3,3,4,4,3,3,4,4,4,4,4,4,4,3,4,3,3,3,2,4,3,2,3,4,3,4,3,4,4,3,2,2,3,3,2,3,3,2,3,3,3,3,3,3,2,3,2,2,5,5,4,63,91,75,286,369,330
5182,109,2,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,3,4,2,3,4,5,5,5,5,2,5,5,4,3,3,4,4,3,4,4,3,3,3,4,3,4,4,3,4,3,3,5,5,5,67,67,80,299,318,341
5183,109,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,5,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,3,5,4,3,74,46,30,315,283,239
5184,109,2,4,3,3,4,3,3,3,4,3,3,4,3,4,5,5,3,4,3,3,3,2,3,3,5,5,4,5,5,5,5,3,4,2,4,3,3,4,4,3,4,4,4,4,4,3,3,3,2,3,5,5,4,94,97,100,418,400,519
5185,109,2,3,3,2,3,4,4,3,4,5,5,5,4,5,5,4,4,3,3,3,3,1,3,3,4,4,3,3,3,3,3,3,3,2,3,3,3,4,4,3,3,3,3,3,3,1,1,2,1,2,5,5,3,89,94,55,370,381,295
5186,109,2,4,3,3,4,3,5,3,4,4,4,4,4,4,5,4,4,4,3,4,2,4,4,3,3,3,2,3,2,3,3,2,2,2,3,3,3,4,4,3,2,2,2,2,2,2,2,3,2,1,5,4,2,73,49,30,315,288,239
5187,109,2,4,4,3,4,4,3,4,3,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,4,4,4,3,5,5,3,3,2,3,3,3,3,3,3,2,2,3,2,2,2,2,3,2,2,5,4,4,74,43,40,315,277,266
5188,109,2,5,4,3,5,4,4,3,4,5,5,5,4,5,4,3,2,2,2,3,2,2,3,3,4,3,3,4,2,2,3,4,4,3,4,4,4,4,4,4,4,3,4,3,3,4,3,4,2,3,5,5,3,91,58,50,390,304,286
5189,109,2,5,5,4,5,5,3,4,3,5,5,5,5,5,4,5,5,5,4,3,2,2,2,3,3,4,3,3,1,5,5,4,3,4,4,3,3,4,3,3,3,2,3,2,3,3,2,4,1,2,4,3,3,53,40,60,266,271,303
5190,109,2,4,4,4,4,4,3,3,3,5,5,5,5,5,5,5,5,4,2,3,2,5,3,3,2,2,2,3,2,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,2,3,3,3,59,52,20,279,294,179
5191,109,2,3,3,4,4,4,5,3,2,5,5,4,5,4,5,4,5,3,3,2,2,3,3,3,2,3,3,3,2,3,4,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,5,5,4,94,91,75,418,369,330
5192,109,2,3,3,3,3,4,3,3,3,4,5,5,5,5,5,5,4,4,4,3,2,2,3,3,4,4,4,5,3,4,4,3,4,3,4,2,3,3,3,2,2,2,3,3,2,4,3,4,4,3,5,5,5,94,88,95,418,360,402
5193,109,2,4,4,4,4,3,4,4,4,3,3,3,3,3,4,4,4,3,3,3,3,2,3,3,3,3,3,4,4,4,4,3,3,2,3,3,4,4,4,3,3,3,3,3,3,2,2,3,2,2,4,4,3,85,70,20,355,323,179
5194,109,2,5,4,5,5,5,5,4,5,5,5,4,4,5,4,5,5,5,5,4,1,5,4,4,4,5,2,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,2,2,1,2,5,4,3,74,55,60,315,299,303
5195,109,2,5,4,3,3,4,2,4,4,2,2,3,2,3,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,4,2,3,3,2,3,1,3,2,2,1,2,1,2,1,1,77,43,35,323,277,254
5196,109,2,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,3,2,3,2,2,3,2,2,5,4,3,88,67,60,370,318,303
5197,109,2,5,4,4,5,4,3,3,2,4,5,4,4,5,5,4,5,4,5,4,3,1,2,2,2,4,2,3,4,4,4,2,3,2,2,3,2,3,3,2,2,2,2,1,2,1,2,2,1,2,5,2,2,70,43,10,307,277,169
5198,109,2,4,4,3,4,3,3,3,2,4,5,4,4,5,1,3,3,2,3,3,5,3,2,3,2,4,3,3,2,3,3,4,4,3,3,4,4,4,3,3,2,2,2,2,2,2,2,3,2,2,4,3,3,36,28,25,223,233,218
5199,109,2,5,5,5,5,4,3,5,2,5,5,5,5,5,5,4,4,3,4,4,2,4,4,3,4,4,4,4,4,5,5,4,3,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,2,2,5,5,2,82,70,50,343,323,286
5200,109,2,5,4,5,5,5,3,3,2,4,5,5,5,5,5,5,4,5,3,3,2,4,3,3,3,3,3,4,5,3,2,3,3,2,3,2,3,2,2,2,3,3,2,3,3,3,3,4,4,4,4,5,5,97,67,80,468,318,341
5201,109,2,4,3,4,4,4,5,3,3,3,5,5,5,4,5,4,4,3,-1,3,4,4,3,3,4,4,5,4,4,4,5,3,4,3,3,4,3,4,3,4,3,2,3,3,4,3,2,3,3,4,4,5,5,91,85,100,390,352,519
5202,109,2,5,5,5,5,4,5,4,3,5,5,5,5,5,5,4,3,3,3,3,2,1,3,3,4,3,3,4,4,5,4,2,4,3,3,3,4,4,4,3,2,2,3,4,2,1,1,1,1,1,5,4,1,97,73,70,468,329,321
5203,109,2,4,3,4,5,5,4,3,4,5,5,4,4,5,5,5,5,5,4,5,3,3,3,2,4,3,2,4,1,3,3,3,4,3,3,3,3,4,4,3,2,2,3,3,2,2,1,3,2,2,4,5,5,85,76,75,355,334,330
5204,109,2,4,4,4,4,4,4,3,4,5,5,5,5,5,5,5,5,5,4,4,4,3,4,3,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,4,4,3,5,5,5,76,91,90,323,369,372
5205,109,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,4,3,2,5,5,5,5,5,5,5,4,4,3,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,3,5,5,5,97,97,90,468,400,372
5206,109,2,3,3,3,4,4,3,3,2,4,5,4,4,4,4,3,4,4,3,3,4,2,3,4,4,3,3,4,2,3,4,3,4,3,3,4,4,4,3,3,3,3,3,4,3,2,3,2,2,2,5,4,3,80,85,45,332,352,276
5207,109,2,5,5,5,5,5,3,5,5,5,5,5,4,4,5,3,4,3,4,4,3,3,3,3,4,4,3,4,2,4,3,3,3,2,3,4,4,4,4,3,3,2,3,3,3,2,2,3,3,2,5,5,4,85,67,75,355,318,330
5208,109,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,5,5,5,4,4,4,4,4,4,3,4,4,3,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,5,5,5,88,61,65,370,308,312
5209,109,2,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,3,4,3,52,55,35,260,299,254
5210,109,2,5,4,4,5,4,3,4,4,3,5,4,4,5,5,3,4,3,3,3,4,4,4,3,4,3,5,4,5,3,3,4,4,3,4,3,3,3,4,3,3,3,3,4,3,3,3,2,2,3,5,5,5,89,76,80,370,334,341
5211,109,2,4,3,3,5,4,2,2,2,5,5,4,4,5,5,5,5,4,2,3,1,3,2,1,2,2,3,4,5,1,3,3,3,3,3,3,3,4,3,3,4,4,4,4,3,2,3,3,2,2,5,5,3,77,70,15,323,323,169
5212,109,2,3,3,3,3,3,2,3,2,4,4,3,4,3,3,4,4,4,4,3,2,4,3,2,3,3,3,3,2,3,4,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,5,4,3,91,73,70,390,329,321
5213,109,2,4,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,3,4,4,3,3,2,4,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,5,5,5,76,76,60,323,334,303
5214,109,2,5,4,3,5,4,4,3,4,5,4,5,5,3,4,4,4,4,3,3,5,2,3,3,3,3,3,3,3,4,4,3,3,2,4,4,2,4,3,3,4,2,4,3,3,3,3,3,3,3,4,4,4,73,61,65,315,308,312
5215,109,2,5,3,3,5,4,4,4,3,5,3,5,5,5,5,5,4,4,3,4,4,1,3,2,4,5,4,3,1,2,5,4,4,3,3,3,3,4,4,4,2,2,4,3,4,1,2,4,3,3,4,3,3,75,31,45,315,246,276
5216,109,2,4,4,4,4,3,2,3,2,2,4,4,4,3,4,2,3,3,4,2,3,4,2,2,4,3,3,3,3,3,4,4,3,4,2,2,2,3,3,3,2,2,2,2,2,4,3,3,4,2,4,5,5,58,52,75,279,294,330
5217,109,2,4,4,3,3,5,2,5,3,5,5,5,5,5,5,5,5,5,4,3,2,1,3,2,3,4,3,4,2,4,3,4,4,4,4,4,4,4,4,4,3,3,4,3,2,2,3,4,2,1,5,4,3,79,46,65,332,283,312
5218,109,2,5,4,3,4,4,4,3,3,5,5,5,5,5,5,4,3,4,3,4,3,2,3,3,2,4,2,3,3,4,3,3,2,2,3,2,2,3,3,2,1,2,3,1,1,1,1,3,1,2,3,2,2,65,31,35,293,246,254
5219,109,2,5,4,3,4,4,2,4,1,5,4,5,4,4,5,3,3,2,3,3,2,2,3,2,3,4,2,4,2,4,4,4,3,2,3,2,2,3,3,2,3,2,3,3,3,2,1,3,1,2,3,5,4,91,91,75,390,369,330
5220,109,2,5,5,4,5,4,3,4,4,5,5,5,5,5,5,5,5,5,5,3,1,2,4,3,4,4,5,5,3,5,5,4,4,3,4,2,2,4,3,3,3,2,3,3,4,3,2,4,3,3,5,5,5,88,76,85,370,334,354
5221,109,2,5,5,5,5,5,4,4,5,5,5,5,4,4,4,4,5,5,5,3,1,1,2,1,3,-1,2,1,2,2,2,3,3,3,4,2,2,3,3,3,2,2,3,2,3,2,2,3,2,2,4,4,3,62,46,55,286,283,295
5222,109,2,4,3,4,4,3,2,3,2,5,5,2,3,3,4,5,3,2,3,3,2,4,2,1,3,4,3,5,4,4,4,4,2,2,4,3,2,4,3,2,4,4,4,4,2,4,4,4,4,4,5,5,5,83,82,100,343,346,519
